,ID,concept:name,Status
0,0,"['user choose to add value', 'tap  go card to the reader', 'choose desired amount to topup', 'insert payment by cash coins', 'option to print receipt']",Normal
1,1,"['user choose to add value', 'tap  go card to the reader', 'user choose to add value', 'choose desired amount to topup', 'insert payment by eftpos', 'option to print receipt']",Anomalous
2,2,"['user choose to add value', 'tap  go card to the reader', 'choose desired amount to topup', 'insert payment by cash coins', 'option to print receipt']",Normal
3,3,"['user choose to add value', 'tap  go card to the reader', 'choose desired amount to topup', 'insert payment by eftpos', 'option to print receipt']",Normal
4,4,"['user choose to add value', 'tap  go card to the reader', 'choose desired amount to topup', 'insert payment by cash coins', 'option to print receipt']",Normal
5,5,"['choose desired amount to topup', 'user choose to add value', 'tap  go card to the reader', 'choose desired amount to topup', 'insert payment by eftpos', 'option to print receipt']",Anomalous
6,6,"['user choose to add value', 'tap  go card to the reader', 'choose desired amount to topup', 'insert payment by cash coins', 'option to print receipt']",Normal
7,7,"['user choose to add value', 'tap  go card to the reader to finalise payment', 'tap  go card to the reader', 'choose desired amount to topup', 'insert payment by eftpos', 'option to print receipt']",Anomalous
8,8,"['user choose to add value', 'tap  go card to the reader', 'choose desired amount to topup', 'insert payment by cash coins', 'option to print receipt']",Normal
9,9,"['user choose to add value', 'tap  go card to the reader', 'choose desired amount to topup', 'insert payment by cash coins', 'option to print receipt', 'insert payment by cash coins']",Anomalous
10,10,"['user choose to add value', 'tap  go card to the reader', 'choose desired amount to topup', 'insert payment by eftpos', 'option to print receipt']",Normal
11,11,"['user choose to add value', 'tap  go card to the reader', 'choose desired amount to topup', 'insert payment by eftpos', 'option to print receipt']",Normal
12,12,"['user choose to add value', 'tap  go card to the reader', 'choose desired amount to topup', 'tap  go card to the reader', 'insert payment by cash coins', 'choose desired amount to topup', 'option to print receipt']",Anomalous
13,13,"['user choose to add value', 'tap  go card to the reader', 'choose desired amount to topup', 'insert payment by eftpos', 'option to print receipt', 'tap  go card to the reader']",Anomalous
14,14,"['tap  go card to the reader to finalise payment', 'user choose to add value', 'tap  go card to the reader', 'choose desired amount to topup', 'insert payment by cash coins', 'tap  go card to the reader to finalise payment', 'option to print receipt']",Anomalous
15,15,"['choose desired amount to topup', 'user choose to add value', 'tap  go card to the reader', 'choose desired amount to topup', 'insert payment by eftpos', 'user choose to add value', 'tap  go card to the reader to finalise payment', 'option to print receipt']",Anomalous
16,16,"['user choose to add value', 'tap  go card to the reader', 'choose desired amount to topup', 'insert payment by cash coins', 'option to print receipt', 'choose desired amount to topup']",Anomalous
17,17,"['user choose to add value', 'tap  go card to the reader', 'choose desired amount to topup', 'insert payment by eftpos', 'option to print receipt']",Normal
18,18,"['user choose to add value', 'tap  go card to the reader', 'choose desired amount to topup', 'option to print receipt', 'insert payment by cash coins', 'option to print receipt']",Anomalous
19,19,"['user choose to add value', 'tap  go card to the reader', 'choose desired amount to topup', 'insert payment by eftpos', 'option to print receipt']",Normal
20,20,"['user choose to add value', 'tap  go card to the reader', 'choose desired amount to topup', 'insert payment by cash coins', 'option to print receipt', 'tap  go card to the reader']",Anomalous
21,21,"['user choose to add value', 'tap  go card to the reader', 'insert payment by cash coins', 'choose desired amount to topup', 'insert payment by eftpos', 'option to print receipt']",Anomalous
22,22,"['user choose to add value', 'tap  go card to the reader', 'choose desired amount to topup', 'insert payment by cash coins', 'option to print receipt']",Normal
23,23,"['user choose to add value', 'tap  go card to the reader', 'choose desired amount to topup', 'insert payment by cash coins', 'option to print receipt']",Normal
24,24,"['user choose to add value', 'tap  go card to the reader', 'choose desired amount to topup', 'insert payment by eftpos', 'option to print receipt']",Normal
25,25,"['user choose to add value', 'tap  go card to the reader', 'choose desired amount to topup', 'insert payment by eftpos', 'option to print receipt']",Normal
26,26,"['user choose to add value', 'tap  go card to the reader', 'choose desired amount to topup', 'insert payment by cash coins', 'option to print receipt']",Normal
27,27,"['user choose to add value', 'insert payment by eftpos', 'tap  go card to the reader', 'choose desired amount to topup', 'insert payment by eftpos', 'insert payment by eftpos', 'option to print receipt']",Anomalous
28,28,"['user choose to add value', 'tap  go card to the reader', 'choose desired amount to topup', 'insert payment by cash coins', 'tap  go card to the reader to finalise payment', 'option to print receipt']",Normal
29,29,"['user choose to add value', 'tap  go card to the reader', 'choose desired amount to topup', 'insert payment by eftpos', 'tap  go card to the reader to finalise payment', 'option to print receipt']",Normal
