,ID,concept:name,Status
0,0,"['Authorizing access rights', 'Retrieving the Pointer Info']",Normal
1,1,"['Authorizing access rights', 'Retrieving the Pointer Info']",Normal
2,2,"['Authorizing access rights', 'Retrieving the Pointer Info', 'capturing information of an object id']",Anomalous
3,3,"['Authorizing access rights', 'Retrieving the Pointer Info']",Normal
4,4,"['authenticating', 'storing and updating  key info  of object i ds']",Normal
5,5,"['Authorizing access rights', 'Retrieving the Pointer Info']",Normal
6,6,"['Authorizing access rights', 'Retrieving the Pointer Info', 'storing and updating the detailed info of an object id']",Anomalous
7,7,"['Authorizing access rights', 'Retrieving the Pointer Info']",Normal
8,8,"['authenticating', 'storing and updating  key info  of object i ds']",Normal
9,9,"['Authorizing access rights', 'Retrieving the Pointer Info']",Normal
10,10,"['Authorizing access rights', 'authenting and  authorizing', 'authenticating', 'Sending the detailed info to the requester', 'Retrieving the Pointer Info', 'capturing information of an object id']",Anomalous
11,11,"['Authorizing access rights', 'Retrieving the Pointer Info']",Normal
12,12,"['authenticating', 'storing and updating  key info  of object i ds']",Normal
13,13,"['authenticating', 'storing and updating  key info  of object i ds', 'storing and updating  key info  of object i ds', 'Authorizing access rights', 'authenting and  authorizing', 'authenting and  authorizing']",Anomalous
14,14,"['authenticating', 'storing and updating  key info  of object i ds']",Normal
15,15,"['authenting and  authorizing', 'Sending the detailed info to the requester']",Normal
16,16,"['capturing information of an object id', 'storing and updating the detailed info of an object id', 'updating the key events onto ads']",Normal
17,17,"['capturing information of an object id', 'Sending the detailed info to the requester', 'Authorizing access rights', 'capturing information of an object id', 'Retrieving the Pointer Info']",Anomalous
18,18,"['authenting and  authorizing', 'Authorizing access rights', 'Retrieving the Pointer Info']",Anomalous
19,19,"['Authorizing access rights', 'Retrieving the Pointer Info', 'storing and updating  key info  of object i ds']",Anomalous
20,20,"['authenticating', 'storing and updating  key info  of object i ds']",Normal
21,21,"['Authorizing access rights', 'Retrieving the Pointer Info']",Normal
22,22,"['Authorizing access rights', 'Authorizing access rights', 'Retrieving the Pointer Info']",Anomalous
23,23,"['Authorizing access rights', 'storing and updating  key info  of object i ds', 'Retrieving the Pointer Info']",Anomalous
24,24,"['authenticating', 'storing and updating  key info  of object i ds']",Normal
25,25,"['authenticating', 'storing and updating  key info  of object i ds']",Normal
26,26,"['authenticating', 'authenticating', 'storing and updating the detailed info of an object id', 'storing and updating  key info  of object i ds']",Anomalous
27,27,"['Authorizing access rights', 'Retrieving the Pointer Info', 'authenting and  authorizing']",Anomalous
28,28,"['Authorizing access rights', 'Retrieving the Pointer Info']",Normal
29,29,"['Authorizing access rights', 'storing and updating  key info  of object i ds', 'Retrieving the Pointer Info']",Anomalous
30,30,"['Authorizing access rights', 'Retrieving the Pointer Info']",Normal
31,31,"['authenticating', 'storing and updating  key info  of object i ds']",Normal
