,ID,concept:name,Status
0,0,['assign id'],Normal
1,1,"['assign id', 'assign lo id', 'assign id']",Anomalous
2,2,"['propose dates', 'assign id', 'assign id', 'propose dates', 'assign id']",Anomalous
3,3,"['assign id', 'assign id', 'assign id', 'assign lo id', 'assign id', 'assign lo id']",Anomalous
4,4,"['assign id', 'propose dates', 'assign lo id']",Anomalous
5,5,"['assign lo id', 'propose dates', 'assign id']",Anomalous
6,6,"['propose dates', 'assign id']",Normal
7,7,"['assign lo id', 'assign lo id', 'assign id', 'propose dates']",Anomalous
8,8,"['assign lo id', 'propose dates', 'assign id']",Normal
9,9,"['assign lo id', 'assign id', 'assign lo id']",Normal
10,10,"['assign id', 'assign lo id', 'assign id', 'propose dates']",Anomalous
11,11,"['assign lo id', 'assign lo id', 'assign id']",Normal
12,12,"['assign lo id', 'propose dates', 'assign id']",Normal
13,13,"['propose dates', 'assign lo id', 'assign id', 'assign id']",Anomalous
14,14,"['propose dates', 'propose dates', 'assign id']",Normal
15,15,"['propose dates', 'assign id', 'assign lo id']",Normal
16,16,"['propose dates', 'assign id', 'propose dates']",Normal
17,17,"['propose dates', 'assign lo id', 'assign id']",Normal
18,18,"['assign id', 'propose dates', 'propose dates', 'assign id']",Anomalous
19,19,"['propose dates', 'assign id', 'assign lo id', 'assign lo id']",Anomalous
20,20,"['assign id', 'assign id', 'assign lo id', 'propose dates', 'assign id']",Anomalous
21,21,"['assign id', 'propose dates', 'assign lo id']",Normal
22,22,"['assign id', 'propose dates', 'propose dates', 'assign id', 'assign id', 'assign lo id']",Anomalous
23,23,"['assign lo id', 'assign id', 'assign lo id']",Normal
24,24,"['assign lo id', 'assign id', 'propose dates']",Normal
25,25,"['assign lo id', 'assign id', 'assign lo id', 'assign lo id', 'assign id', 'assign lo id']",Anomalous
26,26,"['assign id', 'assign lo id', 'assign lo id', 'propose dates', 'assign id']",Anomalous
27,27,"['propose dates', 'assign id', 'assign lo id', 'assign id', 'assign lo id', 'assign lo id']",Anomalous
28,28,"['assign lo id', 'propose dates', 'assign id', 'propose dates']",Anomalous
29,29,"['propose dates', 'assign lo id', 'assign id']",Normal
30,30,"['propose dates', 'propose dates', 'assign id']",Normal
31,31,"['assign lo id', 'assign lo id', 'assign lo id', 'assign id']",Normal
32,32,"['assign lo id', 'assign lo id', 'assign lo id', 'propose dates', 'assign id']",Anomalous
33,33,"['assign lo id', 'assign lo id', 'assign id', 'assign lo id']",Normal
34,34,"['assign lo id', 'assign lo id', 'assign id', 'propose dates']",Normal
35,35,"['assign lo id', 'assign lo id', 'assign lo id', 'assign id']",Normal
36,36,"['assign lo id', 'assign lo id', 'propose dates', 'assign id']",Normal
37,37,"['assign lo id', 'propose dates', 'assign id', 'assign lo id', 'assign id']",Anomalous
38,38,"['assign lo id', 'propose dates', 'propose dates', 'assign id']",Normal
39,39,"['assign lo id', 'propose dates', 'assign id', 'propose dates', 'assign id', 'assign lo id', 'assign lo id', 'assign lo id']",Anomalous
40,40,"['assign lo id', 'assign lo id', 'propose dates', 'assign id', 'assign id', 'propose dates', 'assign lo id']",Anomalous
41,41,"['assign lo id', 'propose dates', 'assign lo id', 'assign id']",Normal
42,42,"['assign id', 'assign lo id', 'propose dates', 'assign lo id', 'propose dates', 'assign id']",Anomalous
43,43,"['assign lo id', 'assign id', 'assign lo id', 'assign lo id']",Normal
44,44,"['assign lo id', 'assign id', 'assign lo id', 'propose dates']",Normal
45,45,"['propose dates', 'assign lo id', 'assign id', 'propose dates', 'assign lo id']",Anomalous
46,46,"['assign lo id', 'assign id', 'propose dates', 'propose dates']",Normal
47,47,"['assign lo id', 'assign id', 'assign lo id', 'assign id', 'assign lo id', 'assign lo id', 'assign id', 'assign id']",Anomalous
48,48,"['assign lo id', 'assign lo id', 'assign id', 'propose dates']",Normal
49,49,"['assign id', 'assign lo id', 'propose dates', 'assign lo id', 'assign lo id', 'assign id']",Anomalous
50,50,"['assign lo id', 'assign lo id', 'propose dates', 'assign id']",Normal
51,51,"['assign lo id', 'propose dates', 'assign id', 'assign lo id']",Normal
52,52,"['assign lo id', 'propose dates', 'assign id', 'propose dates']",Normal
53,53,"['assign lo id', 'propose dates', 'assign lo id', 'assign id']",Normal
54,54,"['assign lo id', 'assign lo id', 'propose dates', 'propose dates', 'assign id']",Anomalous
55,55,"['propose dates', 'assign lo id', 'propose dates', 'assign id', 'assign lo id', 'assign id']",Anomalous
56,56,"['propose dates', 'assign lo id', 'propose dates', 'assign id']",Normal
57,57,"['propose dates', 'propose dates', 'assign id', 'assign lo id', 'assign id', 'assign lo id', 'propose dates']",Anomalous
58,58,"['propose dates', 'assign lo id', 'assign id', 'propose dates', 'propose dates', 'assign id']",Anomalous
59,59,"['propose dates', 'assign lo id', 'assign lo id', 'assign lo id', 'assign id']",Anomalous
60,60,"['propose dates', 'assign lo id', 'propose dates', 'assign id']",Normal
61,61,"['propose dates', 'propose dates', 'assign lo id', 'assign id']",Normal
62,62,"['propose dates', 'assign lo id', 'propose dates', 'propose dates', 'propose dates', 'assign id']",Anomalous
63,63,"['propose dates', 'propose dates', 'assign id', 'assign lo id']",Normal
64,64,"['assign id', 'propose dates', 'propose dates', 'assign id', 'propose dates', 'propose dates']",Anomalous
65,65,"['propose dates', 'propose dates', 'assign lo id', 'assign id']",Normal
66,66,"['propose dates', 'propose dates', 'propose dates', 'assign id']",Normal
67,67,"['propose dates', 'assign id', 'assign lo id', 'assign lo id']",Normal
68,68,"['propose dates', 'assign id', 'assign lo id', 'propose dates', 'propose dates']",Anomalous
69,69,"['propose dates', 'assign id', 'assign lo id', 'propose dates', 'assign lo id', 'propose dates', 'assign lo id']",Anomalous
70,70,"['propose dates', 'assign id', 'propose dates', 'propose dates']",Normal
71,71,"['propose dates', 'assign id', 'assign lo id', 'propose dates', 'assign id', 'assign lo id']",Anomalous
72,72,"['propose dates', 'assign lo id', 'assign id', 'propose dates']",Normal
73,73,"['propose dates', 'assign lo id', 'assign lo id', 'assign id']",Normal
74,74,"['propose dates', 'assign lo id', 'assign lo id', 'propose dates', 'assign id']",Anomalous
75,75,"['propose dates', 'propose dates', 'assign id', 'assign lo id']",Normal
76,76,"['propose dates', 'propose dates', 'assign id', 'propose dates']",Normal
77,77,"['assign id', 'propose dates', 'propose dates', 'assign lo id', 'assign id']",Anomalous
78,78,"['propose dates', 'propose dates', 'propose dates', 'assign id']",Normal
79,79,"['assign id', 'assign lo id', 'assign lo id', 'assign lo id']",Normal
80,80,"['assign id', 'assign id', 'assign id', 'assign lo id', 'assign lo id', 'assign id', 'propose dates']",Anomalous
81,81,"['assign id', 'assign lo id', 'propose dates', 'assign lo id']",Normal
82,82,"['propose dates', 'assign id', 'propose dates', 'assign id', 'assign lo id', 'propose dates', 'propose dates']",Anomalous
83,83,"['assign id', 'assign id', 'assign id', 'propose dates', 'assign id', 'assign lo id', 'assign lo id', 'propose dates']",Anomalous
84,84,"['assign id', 'assign lo id', 'propose dates', 'assign lo id', 'propose dates']",Anomalous
85,85,"['assign id', 'propose dates', 'propose dates', 'assign lo id', 'assign id']",Anomalous
86,86,"['assign id', 'assign lo id', 'assign id', 'propose dates', 'propose dates', 'propose dates']",Anomalous
87,87,"['assign id', 'assign lo id', 'assign id', 'assign lo id', 'assign lo id']",Anomalous
88,88,"['assign lo id', 'assign id', 'propose dates', 'assign id', 'assign lo id', 'propose dates']",Anomalous
89,89,"['assign lo id', 'assign id', 'propose dates', 'assign lo id']",Normal
90,90,"['assign lo id', 'assign lo id', 'assign id', 'propose dates', 'propose dates']",Anomalous
91,91,"['assign lo id', 'assign lo id', 'assign id', 'assign lo id']",Normal
92,92,"['assign lo id', 'assign lo id', 'assign id', 'propose dates']",Normal
93,93,"['assign lo id', 'assign lo id', 'propose dates', 'assign lo id', 'assign id', 'assign lo id', 'propose dates', 'assign lo id', 'assign id', 'assign lo id', 'assign lo id', 'propose dates', 'assign lo id', 'assign lo id']",Anomalous
94,94,"['assign lo id', 'assign lo id', 'propose dates', 'assign id']",Normal
95,95,"['assign lo id', 'propose dates', 'assign id', 'assign lo id']",Normal
96,96,"['assign lo id', 'propose dates', 'assign id', 'propose dates']",Normal
97,97,"['assign lo id', 'propose dates', 'assign lo id', 'assign id']",Normal
98,98,"['assign lo id', 'propose dates', 'propose dates', 'assign id']",Normal
99,99,"['propose dates', 'assign id', 'assign lo id', 'assign lo id']",Normal
100,100,"['propose dates', 'propose dates', 'propose dates', 'assign id', 'assign id', 'assign lo id', 'propose dates']",Anomalous
101,101,"['propose dates', 'assign id', 'propose dates', 'assign lo id']",Normal
102,102,"['propose dates', 'assign id', 'propose dates', 'propose dates']",Normal
103,103,"['propose dates', 'assign lo id', 'assign id', 'assign lo id']",Normal
104,104,"['propose dates', 'assign lo id', 'assign id', 'propose dates']",Normal
105,105,"['assign lo id', 'assign id', 'propose dates', 'assign lo id', 'assign lo id', 'propose dates', 'assign id']",Anomalous
106,106,"['propose dates', 'assign lo id', 'propose dates', 'assign id']",Normal
107,107,"['propose dates', 'propose dates', 'assign id', 'assign lo id']",Normal
108,108,"['propose dates', 'propose dates', 'assign id', 'propose dates']",Normal
109,109,"['propose dates', 'propose dates', 'assign lo id', 'assign id']",Normal
110,110,"['propose dates', 'propose dates', 'propose dates', 'assign id', 'propose dates', 'assign lo id', 'propose dates', 'assign lo id']",Anomalous
111,111,"['assign lo id', 'assign lo id', 'assign lo id', 'assign lo id', 'assign id']",Normal
112,112,"['assign lo id', 'assign lo id', 'assign lo id', 'propose dates', 'assign id', 'propose dates']",Anomalous
113,113,"['assign lo id', 'assign lo id', 'assign lo id', 'assign id', 'assign lo id', 'propose dates', 'assign id', 'assign id', 'assign lo id']",Anomalous
114,114,"['assign lo id', 'assign lo id', 'assign lo id', 'assign id', 'propose dates']",Normal
115,115,"['assign lo id', 'propose dates', 'assign lo id', 'assign lo id', 'assign lo id', 'assign id']",Anomalous
116,116,"['assign lo id', 'assign lo id', 'assign lo id', 'propose dates', 'assign id']",Normal
117,117,"['assign lo id', 'assign lo id', 'assign lo id', 'propose dates', 'assign lo id', 'assign lo id', 'assign id', 'assign id', 'assign id']",Anomalous
118,118,"['assign lo id', 'assign lo id', 'propose dates', 'propose dates', 'assign id']",Normal
